EPIC,DATETIME,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,LTV
GBPUSD,2019-07-25 19:13:00,1.24526,1.24526,1.24512,1.24515,61259.9983
GBPUSD,2019-07-25 19:14:00,1.24516,1.24526,1.24515,1.24522,61060.0014
GBPUSD,2019-07-25 19:15:00,1.24522,1.24528,1.24517,1.24524,51319.9997
GBPUSD,2019-07-25 19:16:00,1.24525,1.24526,1.24522,1.24524,38450.0008
GBPUSD,2019-07-25 19:17:00,1.24524,1.24524,1.24515,1.24516,27819.9997
GBPUSD,2019-07-25 19:18:00,1.24516,1.24516,1.24513,1.24516,21139.9994
GBPUSD,2019-07-25 19:19:00,1.24515,1.24516,1.2451,1.2451,68569.9997
GBPUSD,2019-07-25 19:20:00,1.24509,1.24517,1.24507,1.24513,47830.0018
GBPUSD,2019-07-25 19:21:00,1.24513,1.2452,1.24508,1.2451,83599.9985
GBPUSD,2019-07-25 19:22:00,1.2451,1.2452,1.2451,1.24517,88010.0021
GBPUSD,2019-07-25 19:23:00,1.24516,1.24524,1.24516,1.24519,58840.0002
GBPUSD,2019-07-25 19:24:00,1.24519,1.2452,1.24518,1.24518,22500
GBPUSD,2019-07-25 19:25:00,1.24519,1.24529,1.24514,1.24515,60720.0012
GBPUSD,2019-07-25 19:26:00,1.24517,1.24518,1.24515,1.24516,49259.9983
GBPUSD,2019-07-25 19:27:00,1.24516,1.24518,1.24509,1.24514,102839.9963
GBPUSD,2019-07-25 19:28:00,1.24515,1.24517,1.24512,1.24513,34930.0003
GBPUSD,2019-07-25 19:29:00,1.24512,1.24515,1.24508,1.24515,78669.9982
GBPUSD,2019-07-25 19:30:00,1.24514,1.2452,1.24514,1.24516,23639.9994
GBPUSD,2019-07-25 19:31:00,1.24515,1.24515,1.24511,1.24512,28659.9998
GBPUSD,2019-07-25 19:32:00,1.24513,1.24515,1.24512,1.24515,53029.9988
GBPUSD,2019-07-25 19:33:00,1.24516,1.24518,1.24516,1.24518,12699.9998
GBPUSD,2019-07-25 19:34:00,1.24518,1.24518,1.24518,1.24518,1000
GBPUSD,2019-07-25 19:35:00,1.24518,1.24522,1.24516,1.24516,191139.9994
GBPUSD,2019-07-25 19:36:00,1.24516,1.24516,1.24508,1.24508,36099.9985
GBPUSD,2019-07-25 19:37:00,1.24508,1.24508,1.24497,1.24498,71610.0006
GBPUSD,2019-07-25 19:38:00,1.24498,1.24498,1.24486,1.24487,76750
GBPUSD,2019-07-25 19:39:00,1.24487,1.24487,1.24465,1.24465,92680.0003
GBPUSD,2019-07-25 19:40:00,1.24475,1.24476,1.24467,1.24468,15229.9995
GBPUSD,2019-07-25 19:41:00,1.2447,1.24479,1.2447,1.24478,55360.0006
GBPUSD,2019-07-25 19:42:00,1.24478,1.24482,1.24475,1.24476,63709.9991
GBPUSD,2019-07-25 19:43:00,1.24476,1.24476,1.24454,1.24456,119120.0027
GBPUSD,2019-07-25 19:44:00,1.24462,1.24466,1.24461,1.24465,79309.9976
GBPUSD,2019-07-25 19:45:00,1.24465,1.24466,1.24464,1.24465,47330.0018
GBPUSD,2019-07-25 19:46:00,1.24471,1.24473,1.24464,1.24466,32090.0002
GBPUSD,2019-07-25 19:47:00,1.24465,1.24472,1.24465,1.24472,28500
GBPUSD,2019-07-25 19:48:00,1.24469,1.24469,1.24465,1.24467,16860.0006
GBPUSD,2019-07-25 19:49:00,1.24465,1.24478,1.24465,1.24477,37990.0017
GBPUSD,2019-07-25 19:50:00,1.24476,1.24497,1.24476,1.24497,61040.0009
GBPUSD,2019-07-25 19:51:00,1.24495,1.24496,1.24486,1.24494,80389.9994
GBPUSD,2019-07-25 19:52:00,1.24493,1.24496,1.24486,1.24487,101459.9991
GBPUSD,2019-07-25 19:53:00,1.24487,1.24487,1.24486,1.24487,11819.9997
GBPUSD,2019-07-25 19:54:00,1.24486,1.24488,1.24486,1.24486,53930.0003
GBPUSD,2019-07-25 19:55:00,1.24486,1.24492,1.24486,1.24488,25629.9992
GBPUSD,2019-07-25 19:56:00,1.24489,1.24489,1.24483,1.24487,15750
GBPUSD,2019-07-25 19:57:00,1.24486,1.24496,1.24486,1.24494,48139.9994
GBPUSD,2019-07-25 19:58:00,1.24495,1.24507,1.24495,1.24507,51500
GBPUSD,2019-07-25 19:59:00,1.2451,1.24521,1.24503,1.24504,80500
GBPUSD,2019-07-25 20:00:00,1.24505,1.24518,1.24505,1.24506,70779.9988
GBPUSD,2019-07-25 20:01:00,1.24506,1.2451,1.24506,1.24507,39939.9986
GBPUSD,2019-07-25 20:02:00,1.24509,1.24511,1.24506,1.24509,28469.9993
GBPUSD,2019-07-25 20:03:00,1.2451,1.24511,1.24508,1.24508,10979.9995
GBPUSD,2019-07-25 20:04:00,1.24508,1.2451,1.24508,1.2451,7750
GBPUSD,2019-07-25 20:05:00,1.24511,1.24515,1.24511,1.24515,8119.9999
GBPUSD,2019-07-25 20:06:00,1.24515,1.24516,1.24507,1.24513,46380.0011
GBPUSD,2019-07-25 20:07:00,1.24516,1.24516,1.2451,1.2451,17809.9995
GBPUSD,2019-07-25 20:08:00,1.24509,1.24509,1.24506,1.24506,58229.9995
GBPUSD,2019-07-25 20:09:00,1.2451,1.24517,1.2451,1.24517,19120.0008
GBPUSD,2019-07-25 20:10:00,1.24517,1.24519,1.24517,1.24518,8430.0003
GBPUSD,2019-07-25 20:11:00,1.24517,1.24521,1.24509,1.24509,55759.9983
GBPUSD,2019-07-25 20:12:00,1.24509,1.24509,1.24499,1.245,56639.9994
GBPUSD,2019-07-25 20:13:00,1.24499,1.24504,1.24497,1.24503,22049.9992
GBPUSD,2019-07-25 20:14:00,1.24504,1.24506,1.24503,1.24506,11479.9995
GBPUSD,2019-07-25 20:15:00,1.24505,1.24506,1.24505,1.24506,4750
GBPUSD,2019-07-25 20:16:00,1.24505,1.24506,1.24505,1.24506,4500
GBPUSD,2019-07-25 20:17:00,1.24506,1.24506,1.24505,1.24505,6750
GBPUSD,2019-07-25 20:18:00,1.24505,1.24511,1.24505,1.24509,30079.9999
GBPUSD,2019-07-25 20:20:00,1.24509,1.2452,1.24508,1.2452,16180.0003
GBPUSD,2019-07-25 20:21:00,1.2452,1.24521,1.2452,1.24521,3000
GBPUSD,2019-07-25 20:22:00,1.24521,1.24521,1.24521,1.24521,1000
GBPUSD,2019-07-25 20:23:00,1.24521,1.24521,1.2452,1.24521,8000
GBPUSD,2019-07-25 20:24:00,1.2452,1.24521,1.2452,1.24521,2500
GBPUSD,2019-07-25 20:25:00,1.24521,1.24521,1.2452,1.24521,14000
GBPUSD,2019-07-25 20:26:00,1.24521,1.24521,1.2452,1.2452,13000
GBPUSD,2019-07-25 20:27:00,1.24521,1.24521,1.2452,1.24521,14250
GBPUSD,2019-07-25 20:28:00,1.24521,1.24528,1.2452,1.24528,12500
GBPUSD,2019-07-25 20:29:00,1.24529,1.2453,1.24529,1.2453,4369.9999
GBPUSD,2019-07-25 20:30:00,1.24527,1.24529,1.24527,1.24528,21549.9992
GBPUSD,2019-07-25 20:31:00,1.24528,1.24528,1.24526,1.24526,3000
GBPUSD,2019-07-25 20:32:00,1.24526,1.24526,1.24521,1.24521,7440.0001
GBPUSD,2019-07-25 20:33:00,1.24521,1.24522,1.2452,1.2452,26549.9992
GBPUSD,2019-07-25 20:34:00,1.24521,1.24521,1.24519,1.2452,9119.9999
GBPUSD,2019-07-25 20:35:00,1.24521,1.24525,1.24521,1.24525,18309.9995
GBPUSD,2019-07-25 20:36:00,1.24526,1.24526,1.2452,1.24523,14279.9997
GBPUSD,2019-07-25 20:37:00,1.24524,1.24524,1.24521,1.24522,12720.0003
GBPUSD,2019-07-25 20:38:00,1.24521,1.24524,1.2452,1.24521,24360.0006
GBPUSD,2019-07-25 20:39:00,1.24523,1.24523,1.24517,1.24518,45400.0015
GBPUSD,2019-07-25 20:40:00,1.24519,1.24519,1.24518,1.24518,3869.9999
GBPUSD,2019-07-25 20:41:00,1.24515,1.24515,1.24511,1.24512,23909.9998
GBPUSD,2019-07-25 20:42:00,1.24509,1.24513,1.24509,1.24509,9550.0002
GBPUSD,2019-07-25 20:43:00,1.2451,1.2451,1.24508,1.24509,16280.0007
GBPUSD,2019-07-25 20:44:00,1.24508,1.24509,1.24508,1.24509,7550.0002
GBPUSD,2019-07-25 20:45:00,1.2451,1.24516,1.2451,1.24515,34639.9994
GBPUSD,2019-07-25 20:46:00,1.24515,1.24515,1.24511,1.24511,18100.0004
GBPUSD,2019-07-25 20:47:00,1.24512,1.24512,1.24511,1.24512,42200.0008
GBPUSD,2019-07-25 20:48:00,1.24513,1.24519,1.24513,1.24519,14560.0004
GBPUSD,2019-07-25 20:49:00,1.24518,1.24526,1.24517,1.24526,28049.9992
GBPUSD,2019-07-25 20:50:00,1.24526,1.24527,1.24518,1.24523,64690.0024
GBPUSD,2019-07-25 20:51:00,1.24521,1.24524,1.24517,1.24524,23909.9998
GBPUSD,2019-07-25 20:52:00,1.24523,1.24534,1.24522,1.2453,37889.9994
GBPUSD,2019-07-25 20:53:00,1.24532,1.24537,1.2453,1.24531,27430.0003
GBPUSD,2019-07-25 20:54:00,1.24533,1.24533,1.2453,1.2453,22920.0001
GBPUSD,2019-07-25 20:55:00,1.24528,1.24537,1.24528,1.24533,13220.0003
GBPUSD,2019-07-25 20:56:00,1.24533,1.24534,1.24528,1.24529,32830.0018
GBPUSD,2019-07-25 20:57:00,1.24529,1.24541,1.24528,1.24541,19979.9995
GBPUSD,2019-07-25 20:58:00,1.24541,1.24544,1.24538,1.24544,20200.0008
GBPUSD,2019-07-25 20:59:00,1.24539,1.24539,1.24504,1.24505,138470.0012
GBPUSD,2019-07-25 21:05:00,1.24494,1.24513,1.24494,1.24494,9640.0003
GBPUSD,2019-07-25 21:06:00,1.24494,1.24508,1.24473,1.24487,43740.0017
GBPUSD,2019-07-25 21:08:00,1.24473,1.24474,1.24473,1.24473,7000
GBPUSD,2019-07-25 21:09:00,1.24474,1.24474,1.24473,1.24473,4000
GBPUSD,2019-07-25 21:10:00,1.24474,1.24497,1.24465,1.24493,81279.9988
GBPUSD,2019-07-25 21:11:00,1.24486,1.24494,1.24486,1.24489,32119.9989
GBPUSD,2019-07-25 21:12:00,1.2449,1.24492,1.2449,1.24492,7119.9999
GBPUSD,2019-07-25 21:13:00,1.24489,1.24493,1.24489,1.24492,5800.0002
GBPUSD,2019-07-25 21:14:00,1.24493,1.24493,1.24488,1.24493,9720.0003
GBPUSD,2019-07-25 21:15:00,1.24489,1.24491,1.24486,1.24491,13210
GBPUSD,2019-07-25 21:16:00,1.24492,1.24535,1.24486,1.24515,117489.9979
GBPUSD,2019-07-25 21:17:00,1.24515,1.2452,1.24479,1.24511,44369.9989
GBPUSD,2019-07-25 21:18:00,1.24511,1.24515,1.24508,1.24512,34880.0011
GBPUSD,2019-07-25 21:19:00,1.24511,1.24513,1.24511,1.24513,12329.9999
GBPUSD,2019-07-25 21:20:00,1.24513,1.24515,1.24513,1.24515,19120.0008
GBPUSD,2019-07-25 21:21:00,1.24514,1.24515,1.24504,1.24515,39759.9983
GBPUSD,2019-07-25 21:22:00,1.2451,1.24525,1.24503,1.24525,52569.9997
GBPUSD,2019-07-25 21:23:00,1.24525,1.24531,1.24501,1.24524,29600.0004
GBPUSD,2019-07-25 21:24:00,1.24508,1.24525,1.2446,1.24478,30799.9992
GBPUSD,2019-07-25 21:25:00,1.24478,1.24478,1.24447,1.24457,30340.0002
GBPUSD,2019-07-25 21:26:00,1.24457,1.24462,1.24444,1.24462,21020.0005
GBPUSD,2019-07-25 21:27:00,1.2446,1.24467,1.2446,1.24467,20479.9995
GBPUSD,2019-07-25 21:28:00,1.24474,1.24507,1.24474,1.24506,45779.9988
GBPUSD,2019-07-25 21:29:00,1.24505,1.24512,1.24502,1.2451,50229.9995
GBPUSD,2019-07-25 21:30:00,1.24516,1.2452,1.24512,1.24516,79000
GBPUSD,2019-07-25 21:31:00,1.24517,1.24524,1.24517,1.24521,39540.0009
GBPUSD,2019-07-25 21:32:00,1.2452,1.2452,1.24506,1.24508,67129.9973
GBPUSD,2019-07-25 21:33:00,1.24508,1.24513,1.24507,1.24513,25559.9995
GBPUSD,2019-07-25 21:34:00,1.24514,1.2452,1.24514,1.24516,17100.0004
GBPUSD,2019-07-25 21:35:00,1.24516,1.24518,1.24512,1.24513,25200.0008
GBPUSD,2019-07-25 21:36:00,1.24514,1.24514,1.24512,1.24512,9359.9997
GBPUSD,2019-07-25 21:37:00,1.24512,1.24512,1.24512,1.24512,13000
GBPUSD,2019-07-25 21:39:00,1.24513,1.24515,1.24513,1.24513,4239.9998
GBPUSD,2019-07-25 21:40:00,1.24511,1.24518,1.24511,1.24511,18209.9991
GBPUSD,2019-07-25 21:41:00,1.24511,1.24517,1.24511,1.24516,14590.0002
GBPUSD,2019-07-25 21:42:00,1.24517,1.24521,1.24515,1.24515,11220.0003
GBPUSD,2019-07-25 21:43:00,1.24514,1.2452,1.24514,1.2452,7980
GBPUSD,2019-07-25 21:44:00,1.24521,1.24521,1.24521,1.24521,1970
GBPUSD,2019-07-25 21:45:00,1.24524,1.24526,1.24524,1.24525,8000
GBPUSD,2019-07-25 21:46:00,1.24526,1.24564,1.24525,1.24563,134160.0037
GBPUSD,2019-07-25 21:47:00,1.24563,1.24564,1.24528,1.24539,68470.0012
GBPUSD,2019-07-25 21:48:00,1.24539,1.24539,1.24524,1.24525,70349.9985
GBPUSD,2019-07-25 21:49:00,1.24526,1.24531,1.24519,1.24525,118360.0006
GBPUSD,2019-07-25 21:50:00,1.24525,1.24525,1.24521,1.24521,54450.0008
GBPUSD,2019-07-25 21:51:00,1.24524,1.24534,1.24518,1.24526,198070.0073
GBPUSD,2019-07-25 21:52:00,1.24526,1.24543,1.24524,1.24526,127629.9973
GBPUSD,2019-07-25 21:53:00,1.24529,1.24543,1.24527,1.24534,83220.0012
GBPUSD,2019-07-25 21:54:00,1.24534,1.24547,1.2452,1.24524,123190.0024
GBPUSD,2019-07-25 21:55:00,1.24527,1.2453,1.24526,1.24528,31360.0006
GBPUSD,2019-07-25 21:56:00,1.24531,1.24531,1.24518,1.24519,95830.0018
GBPUSD,2019-07-25 21:57:00,1.24519,1.24539,1.24519,1.24539,211539.9933
GBPUSD,2019-07-25 21:58:00,1.24538,1.2454,1.24524,1.24527,289820.0073
GBPUSD,2019-07-25 21:59:00,1.24527,1.2453,1.24525,1.24525,26040.0009
GBPUSD,2019-07-25 22:00:00,1.24525,1.24534,1.2452,1.24524,51919.9982
GBPUSD,2019-07-25 22:01:00,1.24526,1.24528,1.24519,1.2452,19610.0006
GBPUSD,2019-07-25 22:02:00,1.24518,1.24519,1.24518,1.24519,2319.9999
GBPUSD,2019-07-25 22:03:00,1.24518,1.2452,1.24518,1.24519,6570.0002
GBPUSD,2019-07-25 22:04:00,1.24518,1.2452,1.24517,1.2452,27159.9998
GBPUSD,2019-07-25 22:05:00,1.24519,1.2452,1.24517,1.2452,13300.0002
GBPUSD,2019-07-25 22:06:00,1.24519,1.24522,1.24519,1.24522,17940.0005
GBPUSD,2019-07-25 22:07:00,1.24521,1.24522,1.24521,1.24522,11000
GBPUSD,2019-07-25 22:08:00,1.24522,1.24522,1.24514,1.24514,9750
GBPUSD,2019-07-25 22:09:00,1.24512,1.24513,1.24512,1.24513,11760.0002
GBPUSD,2019-07-25 22:10:00,1.24513,1.24519,1.24513,1.24515,12859.9997
GBPUSD,2019-07-25 22:11:00,1.24515,1.2452,1.24515,1.24516,28829.9999
GBPUSD,2019-07-25 22:12:00,1.2452,1.24521,1.24519,1.24521,17690.0005
GBPUSD,2019-07-25 22:13:00,1.24521,1.24522,1.24521,1.24521,6500
GBPUSD,2019-07-25 22:14:00,1.24522,1.24522,1.24521,1.24521,2000
GBPUSD,2019-07-25 22:15:00,1.24522,1.24522,1.24519,1.24519,20979.9995
GBPUSD,2019-07-25 22:16:00,1.24519,1.24522,1.24518,1.24522,75699.9969
GBPUSD,2019-07-25 22:17:00,1.24523,1.24523,1.24519,1.2452,51099.9985
GBPUSD,2019-07-25 22:18:00,1.24519,1.2452,1.24519,1.2452,5000
GBPUSD,2019-07-25 22:19:00,1.24519,1.2452,1.24519,1.2452,7750
GBPUSD,2019-07-25 22:20:00,1.24519,1.2452,1.24519,1.2452,12250
GBPUSD,2019-07-25 22:21:00,1.2452,1.2452,1.24519,1.2452,8500
GBPUSD,2019-07-25 22:22:00,1.24519,1.2452,1.24514,1.24514,10970.0003
GBPUSD,2019-07-25 22:23:00,1.24512,1.24512,1.24512,1.24512,1220
GBPUSD,2019-07-25 22:24:00,1.24513,1.24513,1.24512,1.24513,5500
GBPUSD,2019-07-25 22:25:00,1.24512,1.24513,1.24512,1.24513,5250
GBPUSD,2019-07-25 22:26:00,1.24514,1.24515,1.24514,1.24515,15600.0004
GBPUSD,2019-07-25 22:27:00,1.24514,1.24515,1.24514,1.24515,2599.9999
GBPUSD,2019-07-25 22:28:00,1.24513,1.24517,1.24512,1.24517,17829.9999
GBPUSD,2019-07-25 22:29:00,1.24514,1.24516,1.24513,1.24513,25950.0008
GBPUSD,2019-07-25 22:30:00,1.24514,1.2452,1.24513,1.24516,51080.0018
GBPUSD,2019-07-25 22:31:00,1.24517,1.24518,1.24517,1.24517,23690.0005
GBPUSD,2019-07-25 22:32:00,1.24517,1.2452,1.24516,1.2452,53669.9982
GBPUSD,2019-07-25 22:33:00,1.24519,1.2452,1.24514,1.24514,58500
GBPUSD,2019-07-25 22:34:00,1.24516,1.24521,1.24516,1.2452,50500
GBPUSD,2019-07-25 22:35:00,1.2452,1.24522,1.2452,1.24521,10239.9998
GBPUSD,2019-07-25 22:36:00,1.24522,1.24525,1.24521,1.24524,38439.9986
GBPUSD,2019-07-25 22:37:00,1.24524,1.2453,1.24524,1.24524,36369.9989
GBPUSD,2019-07-25 22:38:00,1.24524,1.24524,1.24524,1.24524,7320.0002
GBPUSD,2019-07-25 22:39:00,1.24525,1.24525,1.24523,1.24523,57720.0012
GBPUSD,2019-07-25 22:40:00,1.24529,1.2453,1.24529,1.24529,35869.9989
GBPUSD,2019-07-25 22:41:00,1.24529,1.24534,1.24529,1.24533,163619.9951
GBPUSD,2019-07-25 22:42:00,1.24534,1.24543,1.24534,1.24541,9329.9999
GBPUSD,2019-07-25 22:43:00,1.24541,1.24541,1.2453,1.2453,18379.9992
GBPUSD,2019-07-25 22:44:00,1.24533,1.24535,1.2453,1.24534,41500
GBPUSD,2019-07-25 22:45:00,1.24534,1.24535,1.24533,1.24533,19559.9995
GBPUSD,2019-07-25 22:46:00,1.24532,1.24534,1.24532,1.24532,8939.9996
GBPUSD,2019-07-25 22:47:00,1.24534,1.24534,1.24534,1.24534,1250
GBPUSD,2019-07-25 22:48:00,1.24534,1.24534,1.24533,1.24533,5690.0001
GBPUSD,2019-07-25 22:49:00,1.24533,1.24534,1.24532,1.24534,7309.9999
GBPUSD,2019-07-25 22:50:00,1.24533,1.24545,1.24533,1.24539,41729.9995
GBPUSD,2019-07-25 22:51:00,1.2454,1.2454,1.24535,1.2454,13310.0004
GBPUSD,2019-07-25 22:52:00,1.24535,1.24536,1.24535,1.24535,30000
GBPUSD,2019-07-25 22:53:00,1.24536,1.24536,1.24534,1.24534,72699.9969
GBPUSD,2019-07-25 22:54:00,1.24535,1.24544,1.24533,1.2454,90389.9994
GBPUSD,2019-07-25 22:55:00,1.24537,1.24538,1.24536,1.24536,132550.0031
GBPUSD,2019-07-25 22:56:00,1.24537,1.24539,1.24536,1.24539,28170.0001
GBPUSD,2019-07-25 22:57:00,1.24537,1.24538,1.24533,1.24533,129389.9994
GBPUSD,2019-07-25 22:58:00,1.24533,1.24538,1.24532,1.24538,21750
GBPUSD,2019-07-25 22:59:00,1.24537,1.24538,1.24534,1.24537,10579.9999
GBPUSD,2019-07-25 23:00:00,1.24538,1.24543,1.24534,1.24534,59740.0017
GBPUSD,2019-07-25 23:01:00,1.24538,1.24538,1.24536,1.24536,24239.9998
GBPUSD,2019-07-25 23:02:00,1.24534,1.24534,1.24532,1.24532,5809.9999
GBPUSD,2019-07-25 23:03:00,1.24531,1.24531,1.2452,1.24523,10500
GBPUSD,2019-07-25 23:04:00,1.24523,1.24523,1.24515,1.24515,14739.9998
GBPUSD,2019-07-25 23:05:00,1.24513,1.24529,1.24513,1.24525,37750
GBPUSD,2019-07-25 23:06:00,1.24525,1.24525,1.24515,1.24516,22020.0005
GBPUSD,2019-07-25 23:07:00,1.24516,1.24516,1.24513,1.24515,6119.9999
GBPUSD,2019-07-25 23:08:00,1.24514,1.24514,1.24508,1.24513,43709.9991
GBPUSD,2019-07-25 23:10:00,1.24512,1.24513,1.24512,1.24513,17860.0006
GBPUSD,2019-07-25 23:11:00,1.24512,1.24513,1.24504,1.24506,16370.0008
GBPUSD,2019-07-25 23:12:00,1.24506,1.24507,1.24506,1.24506,14489.9998
GBPUSD,2019-07-25 23:13:00,1.24505,1.24506,1.24504,1.24506,5500
GBPUSD,2019-07-25 23:14:00,1.24505,1.24509,1.24505,1.24506,5360.0001
GBPUSD,2019-07-25 23:15:00,1.24505,1.24513,1.24505,1.24511,25799.9992
GBPUSD,2019-07-25 23:16:00,1.24511,1.24515,1.2451,1.24515,14689.9996
GBPUSD,2019-07-25 23:17:00,1.24515,1.24515,1.24515,1.24515,1000
GBPUSD,2019-07-25 23:18:00,1.24515,1.24523,1.24514,1.24516,35549.9992
GBPUSD,2019-07-25 23:19:00,1.24517,1.24526,1.24517,1.24524,31540.0009
GBPUSD,2019-07-25 23:20:00,1.24527,1.2453,1.24527,1.24529,10989.9998
GBPUSD,2019-07-25 23:21:00,1.24529,1.24535,1.24529,1.24531,10619.9999
GBPUSD,2019-07-25 23:22:00,1.24531,1.24533,1.24531,1.24531,24239.9998
GBPUSD,2019-07-25 23:23:00,1.2453,1.24533,1.24529,1.24533,8000
GBPUSD,2019-07-25 23:24:00,1.24533,1.24533,1.24533,1.24533,3740
GBPUSD,2019-07-25 23:25:00,1.24534,1.24534,1.24533,1.24534,11500
GBPUSD,2019-07-25 23:26:00,1.24533,1.2454,1.24532,1.2454,19280.0007
GBPUSD,2019-07-25 23:27:00,1.2454,1.2454,1.24536,1.24537,22579.9999
GBPUSD,2019-07-25 23:28:00,1.24537,1.24539,1.24536,1.24536,21600.0004
GBPUSD,2019-07-25 23:29:00,1.24537,1.24537,1.24536,1.24536,16989.9998
GBPUSD,2019-07-25 23:30:00,1.24534,1.24534,1.24534,1.24534,1120
GBPUSD,2019-07-25 23:31:00,1.24532,1.24535,1.24532,1.24535,16420.0001
GBPUSD,2019-07-25 23:32:00,1.24534,1.24535,1.24534,1.24535,3250
GBPUSD,2019-07-25 23:33:00,1.24536,1.24536,1.24536,1.24536,1370
GBPUSD,2019-07-25 23:34:00,1.24534,1.24536,1.24534,1.24535,5869.9999
GBPUSD,2019-07-25 23:35:00,1.24533,1.24533,1.24533,1.24533,4500
GBPUSD,2019-07-25 23:36:00,1.24533,1.24533,1.24532,1.24532,6619.9999
GBPUSD,2019-07-25 23:37:00,1.2453,1.2453,1.2453,1.2453,3770
GBPUSD,2019-07-25 23:38:00,1.2453,1.24536,1.2453,1.24535,22920.0001
GBPUSD,2019-07-25 23:39:00,1.24531,1.24532,1.2453,1.24532,17520.0005
GBPUSD,2019-07-25 23:40:00,1.24532,1.24533,1.2453,1.24532,13250
GBPUSD,2019-07-25 23:41:00,1.24532,1.24532,1.24532,1.24532,3619.9999
GBPUSD,2019-07-25 23:42:00,1.24532,1.24539,1.24531,1.24536,18920.0001
GBPUSD,2019-07-25 23:43:00,1.24533,1.24533,1.24533,1.24533,3500
GBPUSD,2019-07-25 23:44:00,1.24536,1.24536,1.24536,1.24536,1000
GBPUSD,2019-07-25 23:45:00,1.24534,1.24537,1.24532,1.24532,29719.9993
GBPUSD,2019-07-25 23:46:00,1.24532,1.24536,1.24532,1.24534,20360.0006
GBPUSD,2019-07-25 23:47:00,1.24532,1.24535,1.24532,1.24532,21559.9995
GBPUSD,2019-07-25 23:48:00,1.24535,1.2454,1.24534,1.24537,30770.0005
GBPUSD,2019-07-25 23:49:00,1.24539,1.24541,1.24536,1.24538,56900.0015
GBPUSD,2019-07-25 23:50:00,1.24539,1.2454,1.24536,1.24536,32130.0011
GBPUSD,2019-07-25 23:51:00,1.24537,1.24542,1.24534,1.24536,28540.0009
GBPUSD,2019-07-25 23:52:00,1.24537,1.24542,1.24533,1.24535,46020.0005
GBPUSD,2019-07-25 23:53:00,1.24537,1.24538,1.24525,1.24526,85290.0009
GBPUSD,2019-07-25 23:54:00,1.24527,1.24527,1.24526,1.24526,12939.9996
GBPUSD,2019-07-25 23:55:00,1.24527,1.24527,1.24524,1.24526,22850.0004
GBPUSD,2019-07-25 23:56:00,1.24525,1.24531,1.24524,1.24531,8119.9999
GBPUSD,2019-07-25 23:57:00,1.24533,1.24536,1.24523,1.24525,40360.0006
GBPUSD,2019-07-25 23:58:00,1.24527,1.24527,1.24524,1.24524,5559.9999
GBPUSD,2019-07-25 23:59:00,1.24526,1.24526,1.24516,1.24525,24979.9995
GBPUSD,2019-07-26 00:00:00,1.24524,1.24529,1.24514,1.24516,88769.9966
GBPUSD,2019-07-26 00:01:00,1.24517,1.24529,1.24515,1.24525,63950.0008
GBPUSD,2019-07-26 00:02:00,1.24527,1.24533,1.24524,1.24527,55450.0008
GBPUSD,2019-07-26 00:03:00,1.24527,1.2453,1.24522,1.24522,33490.0017
GBPUSD,2019-07-26 00:04:00,1.24518,1.24518,1.245,1.24502,45830.0018
GBPUSD,2019-07-26 00:05:00,1.24502,1.24519,1.24498,1.24515,114410.0037
GBPUSD,2019-07-26 00:06:00,1.24513,1.24515,1.24502,1.24511,115809.9976
GBPUSD,2019-07-26 00:07:00,1.2451,1.2451,1.24502,1.24506,74260.0021
GBPUSD,2019-07-26 00:08:00,1.24503,1.24522,1.24502,1.24522,99209.9991
GBPUSD,2019-07-26 00:09:00,1.24522,1.24559,1.24521,1.24542,205460.0067
GBPUSD,2019-07-26 00:10:00,1.24542,1.24549,1.24541,1.24543,179160.0037
